state,state_abbreviation,county,party,candidate,votes,fraction_votes
Massachusetts,MA,Salisbury,Democrat,Bernie Sanders,793,0.552
Massachusetts,MA,Salisbury,Democrat,Hillary Clinton,627,0.436
Massachusetts,MA,Sandisfield,Democrat, No Preference,4,0.021
Massachusetts,MA,Sandisfield,Democrat,Bernie Sanders,94,0.49200000000000000
Massachusetts,MA,Sandisfield,Democrat,Hillary Clinton,90,0.47100000000000000
Massachusetts,MA,Sandwich,Democrat, No Preference,20,0.005
Massachusetts,MA,Sandwich,Democrat,Bernie Sanders,2076,0.528
Massachusetts,MA,Sandwich,Democrat,Hillary Clinton,1819,0.462
Massachusetts,MA,Saugus,Democrat, No Preference,65,0.015
Massachusetts,MA,Saugus,Democrat,Bernie Sanders,2129,0.489
Massachusetts,MA,Saugus,Democrat,Hillary Clinton,2112,0.486
Massachusetts,MA,Savoy,Democrat, No Preference,0,0.0
Massachusetts,MA,Savoy,Democrat,Bernie Sanders,60,0.5710000000000000
Massachusetts,MA,Savoy,Democrat,Hillary Clinton,45,0.429
Massachusetts,MA,Scituate,Democrat, No Preference,19,0.005
Massachusetts,MA,Scituate,Democrat,Bernie Sanders,1950,0.502
Massachusetts,MA,Scituate,Democrat,Hillary Clinton,1897,0.488
Massachusetts,MA,Seekonk,Democrat, No Preference,11,0.007000000000000000
Massachusetts,MA,Seekonk,Democrat,Bernie Sanders,867,0.541
Massachusetts,MA,Seekonk,Democrat,Hillary Clinton,720,0.449
Massachusetts,MA,Sharon,Democrat, No Preference,18,0.004
Massachusetts,MA,Sharon,Democrat,Bernie Sanders,2041,0.45800000000000000
Massachusetts,MA,Sharon,Democrat,Hillary Clinton,2396,0.537
Massachusetts,MA,Sheffield,Democrat, No Preference,1,0.002
Massachusetts,MA,Sheffield,Democrat,Bernie Sanders,336,0.519
Massachusetts,MA,Sheffield,Democrat,Hillary Clinton,304,0.47
Massachusetts,MA,Shelburne,Democrat, No Preference,1,0.002
Massachusetts,MA,Shelburne,Democrat,Bernie Sanders,459,0.7340000000000000
Massachusetts,MA,Shelburne,Democrat,Hillary Clinton,164,0.262
Massachusetts,MA,Sherborn,Democrat, No Preference,1,0.001
Massachusetts,MA,Sherborn,Democrat,Bernie Sanders,440,0.41200000000000000
Massachusetts,MA,Sherborn,Democrat,Hillary Clinton,626,0.586
Massachusetts,MA,Shirley,Democrat, No Preference,1,0.001
Massachusetts,MA,Shirley,Democrat,Bernie Sanders,693,0.618
Massachusetts,MA,Shirley,Democrat,Hillary Clinton,421,0.375
Massachusetts,MA,Shrewsbury,Democrat, No Preference,48,0.008
Massachusetts,MA,Shrewsbury,Democrat,Bernie Sanders,2993,0.48700000000000000
Massachusetts,MA,Shrewsbury,Democrat,Hillary Clinton,3069,0.5
Massachusetts,MA,Shutesbury,Democrat, No Preference,0,0.0
Massachusetts,MA,Shutesbury,Democrat,Bernie Sanders,567,0.71
Massachusetts,MA,Shutesbury,Democrat,Hillary Clinton,231,0.289
Massachusetts,MA,Somerset,Democrat, No Preference,30,0.01
Massachusetts,MA,Somerset,Democrat,Bernie Sanders,1467,0.47100000000000000
Massachusetts,MA,Somerset,Democrat,Hillary Clinton,1605,0.515
Massachusetts,MA,Somerville,Democrat, No Preference,93,0.004
Massachusetts,MA,Somerville,Democrat,Bernie Sanders,12191,0.5710000000000000
Massachusetts,MA,Somerville,Democrat,Hillary Clinton,8977,0.42100000000000000
Massachusetts,MA,South Hadley,Democrat, No Preference,23,0.007000000000000000
Massachusetts,MA,South Hadley,Democrat,Bernie Sanders,1739,0.521
Massachusetts,MA,South Hadley,Democrat,Hillary Clinton,1553,0.466
Massachusetts,MA,Southampton,Democrat, No Preference,11,0.009000000000000000
Massachusetts,MA,Southampton,Democrat,Bernie Sanders,760,0.6
Massachusetts,MA,Southampton,Democrat,Hillary Clinton,488,0.385
Massachusetts,MA,Southborough,Democrat, No Preference,6,0.003
Massachusetts,MA,Southborough,Democrat,Bernie Sanders,917,0.46300000000000000
Massachusetts,MA,Southborough,Democrat,Hillary Clinton,1049,0.53
Massachusetts,MA,Southbridge,Democrat, No Preference,14,0.007000000000000000
Massachusetts,MA,Southbridge,Democrat,Bernie Sanders,907,0.465
Massachusetts,MA,Southbridge,Democrat,Hillary Clinton,1019,0.523
Massachusetts,MA,Southwick,Democrat, No Preference,13,0.012
Massachusetts,MA,Southwick,Democrat,Bernie Sanders,630,0.57
Massachusetts,MA,Southwick,Democrat,Hillary Clinton,453,0.41
Massachusetts,MA,Spencer,Democrat, No Preference,16,0.011000000000000000
Massachusetts,MA,Spencer,Democrat,Bernie Sanders,852,0.574
Massachusetts,MA,Spencer,Democrat,Hillary Clinton,606,0.408
Massachusetts,MA,Springfield,Democrat, No Preference,111,0.006
Massachusetts,MA,Springfield,Democrat,Bernie Sanders,7202,0.379
Massachusetts,MA,Springfield,Democrat,Hillary Clinton,11550,0.608
Massachusetts,MA,Sterling,Democrat, No Preference,7,0.005
Massachusetts,MA,Sterling,Democrat,Bernie Sanders,836,0.5870000000000000
Massachusetts,MA,Sterling,Democrat,Hillary Clinton,572,0.402
Massachusetts,MA,Stockbridge,Democrat, No Preference,0,0.0
Massachusetts,MA,Stockbridge,Democrat,Bernie Sanders,305,0.488
Massachusetts,MA,Stockbridge,Democrat,Hillary Clinton,319,0.51
Massachusetts,MA,Stoneham,Democrat, No Preference,63,0.014000000000000000
Massachusetts,MA,Stoneham,Democrat,Bernie Sanders,2163,0.47
Massachusetts,MA,Stoneham,Democrat,Hillary Clinton,2336,0.508
Massachusetts,MA,Stoughton,Democrat, No Preference,48,0.009000000000000000
Massachusetts,MA,Stoughton,Democrat,Bernie Sanders,2314,0.45300000000000000
Massachusetts,MA,Stoughton,Democrat,Hillary Clinton,2709,0.53
Massachusetts,MA,Stow,Democrat, No Preference,3,0.002
Massachusetts,MA,Stow,Democrat,Bernie Sanders,844,0.488
Massachusetts,MA,Stow,Democrat,Hillary Clinton,878,0.507
Massachusetts,MA,Sturbridge,Democrat, No Preference,10,0.007000000000000000
Massachusetts,MA,Sturbridge,Democrat,Bernie Sanders,797,0.53
Massachusetts,MA,Sturbridge,Democrat,Hillary Clinton,690,0.45900000000000000
Massachusetts,MA,Sudbury,Democrat, No Preference,6,0.001
Massachusetts,MA,Sudbury,Democrat,Bernie Sanders,1649,0.39800000000000000
Massachusetts,MA,Sudbury,Democrat,Hillary Clinton,2478,0.598
Massachusetts,MA,Sunderland,Democrat, No Preference,2,0.002
Massachusetts,MA,Sunderland,Democrat,Bernie Sanders,638,0.6990000000000000
Massachusetts,MA,Sunderland,Democrat,Hillary Clinton,273,0.299
Massachusetts,MA,Sutton,Democrat, No Preference,10,0.007000000000000000
Massachusetts,MA,Sutton,Democrat,Bernie Sanders,777,0.5660000000000000
Massachusetts,MA,Sutton,Democrat,Hillary Clinton,577,0.42100000000000000
Massachusetts,MA,Swampscott,Democrat, No Preference,22,0.006
Massachusetts,MA,Swampscott,Democrat,Bernie Sanders,1590,0.449
Massachusetts,MA,Swampscott,Democrat,Hillary Clinton,1913,0.541
Massachusetts,MA,Swansea,Democrat, No Preference,39,0.018000000000000000
Massachusetts,MA,Swansea,Democrat,Bernie Sanders,1055,0.485
Massachusetts,MA,Swansea,Democrat,Hillary Clinton,1064,0.489
Massachusetts,MA,Taunton,Democrat, No Preference,75,0.01
Massachusetts,MA,Taunton,Democrat,Bernie Sanders,3451,0.48100000000000000
Massachusetts,MA,Taunton,Democrat,Hillary Clinton,3609,0.503
Massachusetts,MA,Templeton,Democrat, No Preference,6,0.006
Massachusetts,MA,Templeton,Democrat,Bernie Sanders,646,0.615
Massachusetts,MA,Templeton,Democrat,Hillary Clinton,390,0.371
Massachusetts,MA,Tewksbury,Democrat, No Preference,67,0.013000000000000000
Massachusetts,MA,Tewksbury,Democrat,Bernie Sanders,2694,0.53
Massachusetts,MA,Tewksbury,Democrat,Hillary Clinton,2281,0.449
Massachusetts,MA,Tisbury,Democrat, No Preference,3,0.002
Massachusetts,MA,Tisbury,Democrat,Bernie Sanders,653,0.534
Massachusetts,MA,Tisbury,Democrat,Hillary Clinton,563,0.46
Massachusetts,MA,Tolland,Democrat, No Preference,0,0.0
Massachusetts,MA,Tolland,Democrat,Bernie Sanders,37,0.597
Massachusetts,MA,Tolland,Democrat,Hillary Clinton,24,0.387
Massachusetts,MA,Topsfield,Democrat, No Preference,12,0.009000000000000000
Massachusetts,MA,Topsfield,Democrat,Bernie Sanders,641,0.498
Massachusetts,MA,Topsfield,Democrat,Hillary Clinton,631,0.49
Massachusetts,MA,Townsend,Democrat, No Preference,13,0.01
Massachusetts,MA,Townsend,Democrat,Bernie Sanders,811,0.607
Massachusetts,MA,Townsend,Democrat,Hillary Clinton,505,0.37800000000000000
Massachusetts,MA,Truro,Democrat, No Preference,2,0.003
Massachusetts,MA,Truro,Democrat,Bernie Sanders,344,0.48200000000000000
Massachusetts,MA,Truro,Democrat,Hillary Clinton,365,0.511
Massachusetts,MA,Tyngsborough,Democrat, No Preference,25,0.013000000000000000
Massachusetts,MA,Tyngsborough,Democrat,Bernie Sanders,1025,0.53
Massachusetts,MA,Tyngsborough,Democrat,Hillary Clinton,872,0.451
Massachusetts,MA,Tyringham,Democrat, No Preference,2,0.016
Massachusetts,MA,Tyringham,Democrat,Bernie Sanders,42,0.331
Massachusetts,MA,Tyringham,Democrat,Hillary Clinton,83,0.654
Massachusetts,MA,Upton,Democrat, No Preference,7,0.005
Massachusetts,MA,Upton,Democrat,Bernie Sanders,771,0.581
Massachusetts,MA,Upton,Democrat,Hillary Clinton,544,0.41
Massachusetts,MA,Uxbridge,Democrat, No Preference,13,0.007000000000000000
Massachusetts,MA,Uxbridge,Democrat,Bernie Sanders,1038,0.5590000000000000
Massachusetts,MA,Uxbridge,Democrat,Hillary Clinton,796,0.429
Massachusetts,MA,Wakefield,Democrat, No Preference,65,0.012
Massachusetts,MA,Wakefield,Democrat,Bernie Sanders,2558,0.48200000000000000
Massachusetts,MA,Wakefield,Democrat,Hillary Clinton,2651,0.5
Massachusetts,MA,Wales,Democrat, No Preference,0,0.0
Massachusetts,MA,Wales,Democrat,Bernie Sanders,160,0.6580000000000000
Massachusetts,MA,Wales,Democrat,Hillary Clinton,82,0.337
Massachusetts,MA,Walpole,Democrat, No Preference,52,0.012
Massachusetts,MA,Walpole,Democrat,Bernie Sanders,2098,0.494
Massachusetts,MA,Walpole,Democrat,Hillary Clinton,2066,0.48700000000000000
Massachusetts,MA,Waltham,Democrat, No Preference,75,0.007000000000000000
Massachusetts,MA,Waltham,Democrat,Bernie Sanders,5021,0.48
Massachusetts,MA,Waltham,Democrat,Hillary Clinton,5313,0.508
Massachusetts,MA,Ware,Democrat, No Preference,12,0.01
Massachusetts,MA,Ware,Democrat,Bernie Sanders,731,0.584
Massachusetts,MA,Ware,Democrat,Hillary Clinton,499,0.39900000000000000
Massachusetts,MA,Wareham,Democrat, No Preference,29,0.009000000000000000
Massachusetts,MA,Wareham,Democrat,Bernie Sanders,1653,0.511
Massachusetts,MA,Wareham,Democrat,Hillary Clinton,1524,0.47100000000000000
Massachusetts,MA,Warren,Democrat, No Preference,4,0.006
Massachusetts,MA,Warren,Democrat,Bernie Sanders,394,0.6
Massachusetts,MA,Warren,Democrat,Hillary Clinton,253,0.385
Massachusetts,MA,Warwick,Democrat, No Preference,0,0.0
Massachusetts,MA,Warwick,Democrat,Bernie Sanders,171,0.743
Massachusetts,MA,Warwick,Democrat,Hillary Clinton,59,0.257
Massachusetts,MA,Washington,Democrat, No Preference,1,0.007000000000000000
Massachusetts,MA,Washington,Democrat,Bernie Sanders,79,0.545
Massachusetts,MA,Washington,Democrat,Hillary Clinton,64,0.441
Massachusetts,MA,Watertown,Democrat, No Preference,53,0.006
Massachusetts,MA,Watertown,Democrat,Bernie Sanders,4422,0.5
Massachusetts,MA,Watertown,Democrat,Hillary Clinton,4338,0.49
Massachusetts,MA,Wayland,Democrat, No Preference,6,0.002
Massachusetts,MA,Wayland,Democrat,Bernie Sanders,1422,0.401
Massachusetts,MA,Wayland,Democrat,Hillary Clinton,2110,0.595
Massachusetts,MA,Webster,Democrat, No Preference,35,0.019
Massachusetts,MA,Webster,Democrat,Bernie Sanders,933,0.499
Massachusetts,MA,Webster,Democrat,Hillary Clinton,886,0.474
Massachusetts,MA,Wellesley,Democrat, No Preference,13,0.002
Massachusetts,MA,Wellesley,Democrat,Bernie Sanders,1799,0.308
Massachusetts,MA,Wellesley,Democrat,Hillary Clinton,4009,0.687
Massachusetts,MA,Wellfleet,Democrat, No Preference,1,0.001
Massachusetts,MA,Wellfleet,Democrat,Bernie Sanders,616,0.5760000000000000
Massachusetts,MA,Wellfleet,Democrat,Hillary Clinton,451,0.42100000000000000
Massachusetts,MA,Wendell,Democrat, No Preference,0,0.0
Massachusetts,MA,Wendell,Democrat,Bernie Sanders,284,0.7610000000000000
Massachusetts,MA,Wendell,Democrat,Hillary Clinton,88,0.23600000000000000
Massachusetts,MA,Wenham,Democrat, No Preference,5,0.007000000000000000
Massachusetts,MA,Wenham,Democrat,Bernie Sanders,335,0.456
Massachusetts,MA,Wenham,Democrat,Hillary Clinton,394,0.536
Massachusetts,MA,West Boylston,Democrat, No Preference,1,0.001
Massachusetts,MA,West Boylston,Democrat,Bernie Sanders,833,0.581
Massachusetts,MA,West Boylston,Democrat,Hillary Clinton,595,0.415
Massachusetts,MA,West Bridgewater,Democrat, No Preference,10,0.009000000000000000
Massachusetts,MA,West Bridgewater,Democrat,Bernie Sanders,603,0.5590000000000000
Massachusetts,MA,West Bridgewater,Democrat,Hillary Clinton,457,0.424
Massachusetts,MA,West Brookfield,Democrat, No Preference,6,0.01
Massachusetts,MA,West Brookfield,Democrat,Bernie Sanders,381,0.636
Massachusetts,MA,West Brookfield,Democrat,Hillary Clinton,212,0.354
Massachusetts,MA,West Newbury,Democrat, No Preference,4,0.004
Massachusetts,MA,West Newbury,Democrat,Bernie Sanders,504,0.517
Massachusetts,MA,West Newbury,Democrat,Hillary Clinton,465,0.47700000000000000
Massachusetts,MA,West Springfield,Democrat, No Preference,29,0.009000000000000000
Massachusetts,MA,West Springfield,Democrat,Bernie Sanders,1683,0.508
Massachusetts,MA,West Springfield,Democrat,Hillary Clinton,1581,0.47700000000000000
Massachusetts,MA,West Stockbridge,Democrat, No Preference,1,0.002
Massachusetts,MA,West Stockbridge,Democrat,Bernie Sanders,250,0.536
Massachusetts,MA,West Stockbridge,Democrat,Hillary Clinton,214,0.45900000000000000
Massachusetts,MA,West Tisbury,Democrat, No Preference,1,0.001
Massachusetts,MA,West Tisbury,Democrat,Bernie Sanders,647,0.58
Massachusetts,MA,West Tisbury,Democrat,Hillary Clinton,465,0.41700000000000000
Massachusetts,MA,Westborough,Democrat, No Preference,10,0.003
Massachusetts,MA,Westborough,Democrat,Bernie Sanders,1535,0.483
Massachusetts,MA,Westborough,Democrat,Hillary Clinton,1624,0.511
Massachusetts,MA,Westfield,Democrat, No Preference,31,0.006
Massachusetts,MA,Westfield,Democrat,Bernie Sanders,2786,0.5670000000000000
Massachusetts,MA,Westfield,Democrat,Hillary Clinton,2062,0.419
Massachusetts,MA,Westford,Democrat, No Preference,18,0.004
Massachusetts,MA,Westford,Democrat,Bernie Sanders,2389,0.525
Massachusetts,MA,Westford,Democrat,Hillary Clinton,2124,0.467
Massachusetts,MA,Westhampton,Democrat, No Preference,2,0.005
Massachusetts,MA,Westhampton,Democrat,Bernie Sanders,263,0.64
Massachusetts,MA,Westhampton,Democrat,Hillary Clinton,144,0.35
Massachusetts,MA,Westminster,Democrat, No Preference,7,0.006
Massachusetts,MA,Westminster,Democrat,Bernie Sanders,752,0.602
Massachusetts,MA,Westminster,Democrat,Hillary Clinton,482,0.386
Massachusetts,MA,Weston,Democrat, No Preference,5,0.002
Massachusetts,MA,Weston,Democrat,Bernie Sanders,679,0.313
Massachusetts,MA,Weston,Democrat,Hillary Clinton,1480,0.682
Massachusetts,MA,Westport,Democrat, No Preference,48,0.017
Massachusetts,MA,Westport,Democrat,Bernie Sanders,1492,0.519
Massachusetts,MA,Westport,Democrat,Hillary Clinton,1318,0.45900000000000000
Massachusetts,MA,Westwood,Democrat, No Preference,25,0.008
Massachusetts,MA,Westwood,Democrat,Bernie Sanders,1369,0.423
Massachusetts,MA,Westwood,Democrat,Hillary Clinton,1830,0.565
Massachusetts,MA,Weymouth,Democrat, No Preference,132,0.012
Massachusetts,MA,Weymouth,Democrat,Bernie Sanders,5499,0.513
Massachusetts,MA,Weymouth,Democrat,Hillary Clinton,5006,0.467
Massachusetts,MA,Whately,Democrat, No Preference,0,0.0
Massachusetts,MA,Whately,Democrat,Bernie Sanders,311,0.669
Massachusetts,MA,Whately,Democrat,Hillary Clinton,153,0.32900000000000000
Massachusetts,MA,Whitman,Democrat, No Preference,31,0.013000000000000000
Massachusetts,MA,Whitman,Democrat,Bernie Sanders,1412,0.5820000000000000
Massachusetts,MA,Whitman,Democrat,Hillary Clinton,970,0.4
Massachusetts,MA,Wilbraham,Democrat, No Preference,20,0.009000000000000000
Massachusetts,MA,Wilbraham,Democrat,Bernie Sanders,1140,0.515
Massachusetts,MA,Wilbraham,Democrat,Hillary Clinton,1044,0.47100000000000000
Massachusetts,MA,Williamsburg,Democrat, No Preference,2,0.002
Massachusetts,MA,Williamsburg,Democrat,Bernie Sanders,627,0.626
Massachusetts,MA,Williamsburg,Democrat,Hillary Clinton,371,0.371
Massachusetts,MA,Williamstown,Democrat, No Preference,9,0.004
Massachusetts,MA,Williamstown,Democrat,Bernie Sanders,1074,0.486
Massachusetts,MA,Williamstown,Democrat,Hillary Clinton,1121,0.507
Massachusetts,MA,Wilmington,Democrat, No Preference,47,0.012
Massachusetts,MA,Wilmington,Democrat,Bernie Sanders,2209,0.542
Massachusetts,MA,Wilmington,Democrat,Hillary Clinton,1796,0.441
Massachusetts,MA,Winchendon,Democrat, No Preference,11,0.01
Massachusetts,MA,Winchendon,Democrat,Bernie Sanders,714,0.629
Massachusetts,MA,Winchendon,Democrat,Hillary Clinton,408,0.359
Massachusetts,MA,Winchester,Democrat, No Preference,28,0.006
Massachusetts,MA,Winchester,Democrat,Bernie Sanders,1957,0.39300000000000000
Massachusetts,MA,Winchester,Democrat,Hillary Clinton,2972,0.597
Massachusetts,MA,Windsor,Democrat, No Preference,1,0.005
Massachusetts,MA,Windsor,Democrat,Bernie Sanders,137,0.637
Massachusetts,MA,Windsor,Democrat,Hillary Clinton,77,0.358
Massachusetts,MA,Winthrop,Democrat, No Preference,55,0.016
Massachusetts,MA,Winthrop,Democrat,Bernie Sanders,1757,0.49700000000000000
Massachusetts,MA,Winthrop,Democrat,Hillary Clinton,1703,0.48100000000000000
Massachusetts,MA,Woburn,Democrat, No Preference,93,0.013000000000000000
Massachusetts,MA,Woburn,Democrat,Bernie Sanders,3672,0.498
Massachusetts,MA,Woburn,Democrat,Hillary Clinton,3532,0.479
Massachusetts,MA,Worcester,Democrat, No Preference,139,0.006
Massachusetts,MA,Worcester,Democrat,Bernie Sanders,11616,0.483
Massachusetts,MA,Worcester,Democrat,Hillary Clinton,12132,0.504
Massachusetts,MA,Worthington,Democrat, No Preference,0,0.0
Massachusetts,MA,Worthington,Democrat,Bernie Sanders,251,0.7190000000000000
Massachusetts,MA,Worthington,Democrat,Hillary Clinton,98,0.281
Massachusetts,MA,Wrentham,Democrat, No Preference,10,0.006
Massachusetts,MA,Wrentham,Democrat,Bernie Sanders,901,0.541
Massachusetts,MA,Wrentham,Democrat,Hillary Clinton,744,0.447
Massachusetts,MA,Yarmouth,Democrat, No Preference,28,0.006
Massachusetts,MA,Yarmouth,Democrat,Bernie Sanders,2043,0.47100000000000000
Massachusetts,MA,Yarmouth,Democrat,Hillary Clinton,2245,0.517
Massachusetts,MA,Abington,Republican,Ben Carson,53,0.025
Massachusetts,MA,Abington,Republican,Donald Trump,1222,0.579
Massachusetts,MA,Abington,Republican,John Kasich,299,0.142
Massachusetts,MA,Abington,Republican,Marco Rubio,267,0.127
Massachusetts,MA,Abington,Republican,Ted Cruz,208,0.099
Massachusetts,MA,Acton,Republican,Ben Carson,54,0.023
Massachusetts,MA,Acton,Republican,Donald Trump,656,0.282
Massachusetts,MA,Acton,Republican,John Kasich,754,0.325
Massachusetts,MA,Acton,Republican,Marco Rubio,578,0.249
Massachusetts,MA,Acton,Republican,Ted Cruz,203,0.087
Massachusetts,MA,Acushnet,Republican,Ben Carson,47,0.042
Massachusetts,MA,Acushnet,Republican,Donald Trump,707,0.631
Massachusetts,MA,Acushnet,Republican,John Kasich,99,0.08800000000000000
Massachusetts,MA,Acushnet,Republican,Marco Rubio,146,0.13
Massachusetts,MA,Acushnet,Republican,Ted Cruz,108,0.096
Massachusetts,MA,Adams,Republican,Ben Carson,11,0.024
Massachusetts,MA,Adams,Republican,Donald Trump,249,0.55
Massachusetts,MA,Adams,Republican,John Kasich,64,0.141
Massachusetts,MA,Adams,Republican,Marco Rubio,80,0.177
Massachusetts,MA,Adams,Republican,Ted Cruz,43,0.095
Massachusetts,MA,Agawam,Republican,Ben Carson,108,0.032
Massachusetts,MA,Agawam,Republican,Donald Trump,1814,0.532
Massachusetts,MA,Agawam,Republican,John Kasich,499,0.146
Massachusetts,MA,Agawam,Republican,Marco Rubio,522,0.153
Massachusetts,MA,Agawam,Republican,Ted Cruz,402,0.11800000000000000
Massachusetts,MA,Alford,Republican,Ben Carson,2,0.053
Massachusetts,MA,Alford,Republican,Donald Trump,12,0.316
Massachusetts,MA,Alford,Republican,John Kasich,14,0.368
Massachusetts,MA,Alford,Republican,Marco Rubio,7,0.184
Massachusetts,MA,Alford,Republican,Ted Cruz,2,0.053
Massachusetts,MA,Amesbury,Republican,Ben Carson,62,0.031
Massachusetts,MA,Amesbury,Republican,Donald Trump,980,0.488
Massachusetts,MA,Amesbury,Republican,John Kasich,371,0.185
Massachusetts,MA,Amesbury,Republican,Marco Rubio,324,0.161
Massachusetts,MA,Amesbury,Republican,Ted Cruz,198,0.099
Massachusetts,MA,Amherst,Republican,Ben Carson,24,0.034
Massachusetts,MA,Amherst,Republican,Donald Trump,175,0.249
Massachusetts,MA,Amherst,Republican,John Kasich,220,0.313
